"family","species","latitude","longitude","month","year","temperature","precipitation"
"Trochilidae","Amazilia tzacatl",9.333303,-83.62673,2,2023,20.8695678710938,5348.67529296875
"Ramphastidae","Ramphastos sulfuratus",9.044795,-82.27321,5,2024,25.3474254608154,2619.8642578125
"Ramphastidae","Ramphastos sulfuratus",7.348341,-80.66242,4,2016,22.9280452728271,2867.61791992188
"Trochilidae","Amazilia tzacatl",16.555774,-88.707681,5,2019,24.4709548950195,3022.40771484375
"Trochilidae","Amazilia tzacatl",8.437903,-75.738594,6,2024,26.8366851806641,1719.10180664062
"Trochilidae","Amazilia tzacatl",9.89014,-83.65505,3,2022,20.8341503143311,4450.3896484375
"Psittacidae","Ara macao",10.440918,-84.664566,11,2022,21.227502822876,3769.966796875
"Trochilidae","Amazilia tzacatl",9.911431,-84.10281,5,2022,20.1120204925537,2832.77905273438
"Trochilidae","Amazilia tzacatl",8.442278,-80.03442,2,2024,26.0341396331787,2260.08935546875
"Ramphastidae","Ramphastos sulfuratus",10.201787,-84.47701,1,2017,19.5378761291504,3567.34716796875
"Ramphastidae","Ramphastos sulfuratus",9.077836,-79.64925,8,2014,25.752269744873,2543.22387695312
"Psittacidae","Ara macao",9.809333,-84.61086,3,2024,25.2544860839844,3357.62670898438
"Trochilidae","Amazilia tzacatl",9.980842,-84.19337,2,2023,21.7343406677246,2724.85302734375
"Ramphastidae","Ramphastos sulfuratus",10.489347,-84.75635,3,2024,22.4273853302002,3842.72045898438
"Trochilidae","Amazilia tzacatl",17.2464,-90.29148,6,2024,26.4638004302979,1645.68017578125
"Ramphastidae","Ramphastos sulfuratus",9.077836,-79.64925,3,2016,25.752269744873,2543.22387695312
"Trochilidae","Amazilia tzacatl",17.490082,-90.345825,5,2024,26.1265544891357,1719.00854492188
"Trochilidae","Amazilia tzacatl",8.949006,-78.46676,11,2023,25.455602645874,2587.71313476562
"Trochilidae","Amazilia tzacatl",9.78404,-83.75147,10,2022,18.4298877716064,4163.4541015625
"Trochilidae","Amazilia tzacatl",5.133336,-75.499954,10,2023,19.1259498596191,2770.37329101562
"Trochilidae","Amazilia tzacatl",9.97537,-84.15311,4,2016,20.1120204925537,2832.77905273438
"Trochilidae","Amazilia tzacatl",16.822535,-88.32849,11,2019,26.0906352996826,2506.90454101562
"Trochilidae","Amazilia tzacatl",10.495664,-84.10999,3,2023,24.4509010314941,3795.888671875
"Trochilidae","Amazilia tzacatl",17.13685,-89.06673,11,2021,25.7464981079102,1524.36376953125
"Ramphastidae","Ramphastos sulfuratus",16.550638,-88.699695,3,2019,24.4709548950195,3022.40771484375
"Trochilidae","Amazilia tzacatl",9.271514,-83.880745,12,2014,25.390266418457,6691.88671875
"Trochilidae","Amazilia tzacatl",10.476448,-71.15235,4,2024,27.7814388275146,986.819946289062
"Trochilidae","Amazilia tzacatl",10.71653,-85.011375,8,2021,22.2525329589844,3695.4267578125
"Trochilidae","Amazilia tzacatl",4.731208,-75.91121,5,2022,21.8829517364502,1875.10266113281
"Trochilidae","Amazilia tzacatl",18.23908,-89.03991,11,2019,25.5666427612305,1269.69299316406
"Psittacidae","Ara macao",8.402107,-83.28483,7,2015,26.074535369873,3753.65795898438
"Ramphastidae","Ramphastos sulfuratus",8.387827,-77.873746,9,2025,26.019603729248,2708.67919921875
"Psittacidae","Ara macao",9.973656,-84.598421,12,2024,25.6704216003418,3180.15234375
"Trochilidae","Amazilia tzacatl",16.471756,-88.47821,5,2024,25.9517860412598,2952.248046875
"Trochilidae","Amazilia tzacatl",7.094433,-73.38583,1,2017,24.5226535797119,2289.59692382812
"Trochilidae","Amazilia tzacatl",17.154228,-88.8519,10,2021,25.141149520874,1815.7724609375
"Psittacidae","Ara macao",9.800148,-84.60559,3,2016,25.2544860839844,3357.62670898438
"Trochilidae","Amazilia tzacatl",4.34726,-74.452805,12,2019,21.0731010437012,2011.59582519531
"Trochilidae","Amazilia tzacatl",10.431166,-84.00353,1,2024,24.3582134246826,3935.75463867188
"Trochilidae","Amazilia tzacatl",10.098854,-83.50787,6,2022,23.4383640289307,4532.7607421875
"Trochilidae","Amazilia tzacatl",3.881371,-76.3509,3,2019,21.6103134155273,1995.77355957031
"Trochilidae","Amazilia tzacatl",17.539154,-89.1112,7,2020,25.3122406005859,1582.35034179688
"Trochilidae","Amazilia tzacatl",9.341263,-79.80628,3,2022,25.9890117645264,3367.193359375
"Psittacidae","Ara macao",8.527741,-83.416794,2,2017,25.2360401153564,4008.63720703125
"Trochilidae","Amazilia tzacatl",16.299606,-89.42377,5,2018,23.6159114837646,2426.90600585938
"Trochilidae","Amazilia tzacatl",8.785841,-82.96085,6,2019,20.4299774169922,5040.26513671875
"Psittacidae","Ara macao",-4.344603,-70.216386,10,2024,25.7840156555176,3043.33862304688
"Psittacidae","Ara macao",9.784446,-84.5664,1,2019,25.2544860839844,3357.62670898438
"Trochilidae","Amazilia tzacatl",8.633902,-80.12678,11,2022,22.7288646697998,2847.08911132812
"Trochilidae","Amazilia tzacatl",8.52111,-83.39991,1,2017,25.2360401153564,4008.63720703125
"Trochilidae","Amazilia tzacatl",9.136855,-79.72383,9,2021,25.717378616333,2767.18994140625
"Trochilidae","Amazilia tzacatl",10.186564,-83.91521,12,2024,21.2675170898438,4259.49609375
"Trochilidae","Amazilia tzacatl",10.57158,-83.519196,1,2020,25.6769199371338,4523.03076171875
"Ramphastidae","Ramphastos sulfuratus",9.83193,-83.5638,3,2013,20.8341503143311,4450.3896484375
"Trochilidae","Amazilia tzacatl",10.436984,-84.70968,5,2017,21.227502822876,3769.966796875
"Trochilidae","Amazilia tzacatl",10.436984,-84.70968,5,2022,21.227502822876,3769.966796875
"Trochilidae","Amazilia tzacatl",6.160392,-75.58813,2,2019,17.0112991333008,2781.35009765625
"Trochilidae","Amazilia tzacatl",9.235871,-83.768364,11,2024,24.8733348846436,6733.78515625
"Ramphastidae","Ramphastos sulfuratus",10.431166,-84.00353,12,2022,24.3582134246826,3935.75463867188
"Ramphastidae","Ramphastos sulfuratus",9.89014,-83.65505,12,2023,20.8341503143311,4450.3896484375
"Trochilidae","Amazilia tzacatl",9.818217,-83.983505,2,2022,17.0529346466064,3547.83569335938
"Trochilidae","Amazilia tzacatl",10.202895,-84.48463,2,2023,19.5378761291504,3567.34716796875
"Trochilidae","Amazilia tzacatl",7.146745,-73.340744,12,2022,23.1828517913818,2413.77978515625
"Trochilidae","Amazilia tzacatl",3.512179,-76.30741,4,2024,21.9591369628906,1481.60021972656
"Trochilidae","Amazilia tzacatl",9.639667,-82.78302,3,2017,24.9038028717041,3818.18969726562
"Trochilidae","Amazilia tzacatl",8.84227,-82.88514,2,2013,20.7961158752441,4593.4365234375
"Trochilidae","Amazilia tzacatl",10.387764,-73.05606,9,2023,18.4578800201416,2319.07690429688
"Ramphastidae","Ramphastos sulfuratus",11.316312,-73.978727,8,2014,25.7693347930908,1402.01098632812
"Trochilidae","Amazilia tzacatl",8.797596,-82.95519,3,2021,20.4299774169922,5040.26513671875
"Psittacidae","Ara macao",8.694042,-83.6736,12,2015,25.6653347015381,4172.93115234375
"Trochilidae","Amazilia tzacatl",10.446115,-75.52171,6,2019,27.2552280426025,1099.67211914062
"Ramphastidae","Ramphastos sulfuratus",9.136855,-79.72383,5,2024,25.717378616333,2767.18994140625
"Trochilidae","Amazilia tzacatl",0.36457,-78.48199,1,2015,13.7841844558716,2528.82080078125
"Psittacidae","Ara macao",-9.855704,-58.24847,9,2023,25.6960315704346,2095.9892578125
"Ramphastidae","Ramphastos sulfuratus",17.153275,-89.06809,12,2024,25.7464981079102,1524.36376953125
"Trochilidae","Amazilia tzacatl",17.241154,-88.85585,12,2020,25.5318393707275,1760.44470214844
"Ramphastidae","Ramphastos sulfuratus",17.258575,-88.78311,5,2020,25.5318393707275,1760.44470214844
"Trochilidae","Amazilia tzacatl",10.011321,-84.02388,5,2021,18.0859184265137,3465.91259765625
"Ramphastidae","Ramphastos sulfuratus",17.153275,-89.06809,6,2018,25.7464981079102,1524.36376953125
"Psittacidae","Ara macao",9.784446,-84.5664,5,2017,25.2544860839844,3357.62670898438
"Ramphastidae","Ramphastos sulfuratus",14.950191,-88.04409,1,2016,19.3977069854736,1710.876953125
"Trochilidae","Amazilia tzacatl",8.812329,-82.961266,2,2024,20.4299774169922,5040.26513671875
"Trochilidae","Amazilia tzacatl",9.121218,-79.69221,1,2016,25.717378616333,2767.18994140625
"Ramphastidae","Ramphastos sulfuratus",10.592446,-83.52871,2,2024,25.6769199371338,4523.03076171875
"Trochilidae","Amazilia tzacatl",5.04257,-75.72649,7,2021,21.1020679473877,2864.46557617188
"Psittacidae","Ara macao",9.52185,-84.53496,2,2018,26.0428047180176,3301.904296875
"Trochilidae","Amazilia tzacatl",8.696148,-82.45028,3,2024,19.8566608428955,4843.10888671875
"Ramphastidae","Ramphastos sulfuratus",8.311592,-77.80142,9,2024,26.1797828674316,2820.29443359375
"Trochilidae","Amazilia tzacatl",0.10746,-79.166534,8,2020,23.5609569549561,3240.74536132812
"Trochilidae","Amazilia tzacatl",17.76867,-88.529,2,2020,26.0528964996338,1630.14575195312
"Trochilidae","Amazilia tzacatl",9.437717,-83.68788,10,2020,18.1801071166992,5104.65283203125
"Trochilidae","Amazilia tzacatl",9.981911,-84.07885,8,2010,18.7922496795654,3090.67211914062
"Trochilidae","Amazilia tzacatl",10.434187,-83.985176,1,2019,24.3582134246826,3935.75463867188
"Psittacidae","Ara macao",2.551057,-72.87743,10,2021,25.0200214385986,2893.07470703125
"Ramphastidae","Ramphastos sulfuratus",17.048306,-89.10641,4,2017,25.3534374237061,1652.71606445312
"Trochilidae","Amazilia tzacatl",5.268528,-74.28261,7,2021,19.6580238342285,2650.32299804688
"Ramphastidae","Ramphastos sulfuratus",17.088947,-89.14092,5,2022,25.6829223632812,1540.19970703125
"Trochilidae","Amazilia tzacatl",9.913765,-84.56686,11,2020,24.6037902832031,3246.0419921875
"Ramphastidae","Ramphastos sulfuratus",18.05635,-88.38181,8,2023,26.0679740905762,1590.2333984375
"Trochilidae","Amazilia tzacatl",16.781778,-88.45687,4,2024,24.8854160308838,2462.6279296875
"Trochilidae","Amazilia tzacatl",9.980939,-84.07892,3,2020,18.7922496795654,3090.67211914062
"Ramphastidae","Ramphastos sulfuratus",10.39952,-84.101906,8,2021,24.0561389923096,3983.61596679688
"Ramphastidae","Ramphastos sulfuratus",8.994999,-79.54593,3,2022,26.1559429168701,2301.55200195312
"Trochilidae","Amazilia tzacatl",9.923185,-84.17695,10,2023,21.7343406677246,2724.85302734375
"Psittacidae","Ara macao",-0.6674,-75.9374,8,2023,24.8948745727539,3006.25634765625
"Trochilidae","Amazilia tzacatl",10.493414,-84.76716,3,2023,22.4273853302002,3842.72045898438
"Psittacidae","Ara macao",9.820189,-84.60742,1,2020,25.7799510955811,3190.20361328125
"Psittacidae","Ara macao",10.430198,-66.96829,6,2018,20.7362174987793,1393.39538574219
"Ramphastidae","Ramphastos sulfuratus",9.236631,-78.95398,10,2022,26.0868797302246,2571.54125976562
"Ramphastidae","Ramphastos sulfuratus",18.35779,-95.01723,4,2013,23.1599235534668,2985.4970703125
"Psittacidae","Ara macao",7.427156,-69.32579,2,2015,27.3070011138916,1960.26550292969
"Psittacidae","Ara macao",-13.03855,-69.91541,5,2024,24.3897247314453,2388.0078125
"Psittacidae","Ara macao",-3.088058,-60.011322,2,2020,26.8062343597412,2427.63598632812
"Trochilidae","Amazilia tzacatl",3.534716,-76.75345,4,2023,18.8769798278809,4195.015625
"Psittacidae","Ara macao",9.736254,-84.63202,2,2020,24.782075881958,3654.31860351562
"Ramphastidae","Ramphastos sulfuratus",17.425579,-94.149178,8,2014,24.6813278198242,3263.01684570312
"Ramphastidae","Ramphastos sulfuratus",8.03964,-77.73578,1,2020,25.7114315032959,2976.43334960938
"Trochilidae","Amazilia tzacatl",8.813938,-82.960396,10,2020,20.4299774169922,5040.26513671875
"Psittacidae","Ara macao",1.929084,-61.02312,9,2021,26.3687858581543,1818.41687011719
"Trochilidae","Amazilia tzacatl",4.332788,-75.82925,9,2020,20.5466270446777,2203.17358398438
"Trochilidae","Amazilia tzacatl",17.15394,-88.851685,3,2017,25.141149520874,1815.7724609375
"Ramphastidae","Ramphastos sulfuratus",16.12226,-88.809456,5,2023,25.8183479309082,3477.80395507812
"Ramphastidae","Ramphastos sulfuratus",9.122499,-79.71568,11,2016,25.717378616333,2767.18994140625
"Trochilidae","Amazilia tzacatl",9.960862,-83.696785,11,2017,18.3580722808838,4882.888671875
"Ramphastidae","Ramphastos sulfuratus",9.820356,-83.7949,6,2021,18.8777503967285,4029.888671875
"Trochilidae","Amazilia tzacatl",7.034919,-73.06476,11,2021,21.5973682403564,1415.40588378906
"Trochilidae","Amazilia tzacatl",-0.030813,-78.764465,11,2021,17.3309020996094,3648.22094726562
"Ramphastidae","Ramphastos sulfuratus",19.386026,-96.90932,2,2018,20.2771530151367,1743.16381835938
"Trochilidae","Amazilia tzacatl",8.689055,-83.47608,9,2019,25.4568023681641,3903.93310546875
"Psittacidae","Ara macao",9.60298,-84.620964,11,2022,25.3594799041748,3605.61401367188
"Trochilidae","Amazilia tzacatl",3.951127,-77.36841,5,2017,25.6507129669189,9670.384765625
"Trochilidae","Amazilia tzacatl",9.83193,-83.5638,4,2015,20.8341503143311,4450.3896484375
"Trochilidae","Amazilia tzacatl",10.536967,-83.50033,1,2022,25.5967788696289,4505.33740234375
"Trochilidae","Amazilia tzacatl",14.844399,-87.953064,1,2018,21.9701137542725,1499.15002441406
"Trochilidae","Amazilia tzacatl",9.897249,-84.06305,1,2023,18.6667137145996,3088.7099609375
"Trochilidae","Amazilia tzacatl",9.635315,-82.639349,10,2023,25.4449348449707,4011.98388671875
"Ramphastidae","Ramphastos sulfuratus",10.127133,-83.58749,10,2024,23.4383640289307,4532.7607421875
"Trochilidae","Amazilia tzacatl",3.331591,-76.53643,5,2015,21.2988548278809,1494.11462402344
"Ramphastidae","Ramphastos sulfuratus",8.669951,-80.05974,4,2018,23.8323993682861,2533.84838867188
"Ramphastidae","Ramphastos sulfuratus",9.075785,-79.65465,4,2023,25.752269744873,2543.22387695312
"Psittacidae","Ara macao",8.689055,-83.47608,11,2024,25.4568023681641,3903.93310546875
"Trochilidae","Amazilia tzacatl",17.127539,-89.06237,6,2018,25.7464981079102,1524.36376953125
"Psittacidae","Ara macao",-9.598707,-55.936733,4,2023,25.2126197814941,2372.17260742188
"Trochilidae","Amazilia tzacatl",17.539154,-89.1112,2,2024,25.3122406005859,1582.35034179688
"Trochilidae","Amazilia tzacatl",10.216176,-83.70597,10,2023,23.4694786071777,4484.404296875
"Ramphastidae","Ramphastos sulfuratus",17.8412,-89.01902,3,2022,25.645393371582,1451.41076660156
"Ramphastidae","Ramphastos sulfuratus",8.65516,-80.58953,5,2016,22.5450325012207,3582.56860351562
"Accipitridae","Harpia harpyja",-5.202184,-75.51877,9,2022,25.9260501861572,2313.36962890625
"Trochilidae","Amazilia tzacatl",9.119214,-79.6979,10,2024,25.717378616333,2767.18994140625
"Trochilidae","Amazilia tzacatl",9.779773,-84.62634,2,2024,25.2544860839844,3357.62670898438
"Psittacidae","Ara macao",9.923898,-84.39324,2,2023,23.274227142334,3127.24658203125
"Trochilidae","Amazilia tzacatl",3.476034,-76.190186,7,2020,15.5459365844727,2250.53344726562
"Trochilidae","Amazilia tzacatl",-2.217108,-79.08668,4,2021,20.5600662231445,2450.61669921875
"Psittacidae","Ara macao",9.593285,-84.5835,4,2021,25.3594799041748,3605.61401367188
"Trochilidae","Amazilia tzacatl",0.019655,-78.70693,3,2019,17.774471282959,3720.26782226562
"Ramphastidae","Ramphastos sulfuratus",18.520028,-89.24478,10,2017,25.3130683898926,1099.60876464844
"Trochilidae","Amazilia tzacatl",15.571948,-88.28241,8,2023,22.0842437744141,2753.95166015625
"Trochilidae","Amazilia tzacatl",10.436984,-84.70968,12,2021,21.227502822876,3769.966796875
"Ramphastidae","Ramphastos sulfuratus",10.094605,-84.820015,12,2024,25.9910850524902,2658.15991210938
"Trochilidae","Amazilia tzacatl",6.267009,-75.550811,6,2021,17.1459922790527,2200.83544921875
"Ramphastidae","Ramphastos sulfuratus",9.773841,-83.52643,1,2022,18.7127552032471,4492.70458984375
"Ramphastidae","Ramphastos sulfuratus",17.07831,-88.96678,1,2017,24.4710178375244,1890.86608886719
"Trochilidae","Amazilia tzacatl",10.4502,-84.0677,1,2022,24.0561389923096,3983.61596679688
"Trochilidae","Amazilia tzacatl",8.221504,-82.21543,7,2021,26.5067081451416,4120.87060546875
"Trochilidae","Amazilia tzacatl",17.76867,-88.529,3,2024,26.0528964996338,1630.14575195312
"Psittacidae","Ara macao",9.808,-84.611,5,2023,25.2544860839844,3357.62670898438
"Trochilidae","Amazilia tzacatl",5.135152,-75.49205,4,2022,14.6300420761108,3053.45703125
"Trochilidae","Amazilia tzacatl",9.832007,-83.56281,3,2016,20.8341503143311,4450.3896484375
"Trochilidae","Amazilia tzacatl",9.78404,-83.75147,2,2024,18.4298877716064,4163.4541015625
"Trochilidae","Amazilia tzacatl",10.30708,-84.81162,5,2024,20.2926044464111,3251.82397460938
"Trochilidae","Amazilia tzacatl",9.76324,-84.60403,12,2024,25.2544860839844,3357.62670898438
"Trochilidae","Amazilia tzacatl",9.83193,-83.5638,12,2015,20.8341503143311,4450.3896484375
"Trochilidae","Amazilia tzacatl",17.13685,-89.06673,10,2022,25.7464981079102,1524.36376953125
"Ramphastidae","Ramphastos sulfuratus",15.593137,-87.06124,12,2021,22.2491970062256,2542.98315429688
"Psittacidae","Ara macao",9.787128,-84.925964,1,2023,26.4279823303223,2380.693359375
"Psittacidae","Ara macao",-6.648197,-51.695347,6,2021,25.48850440979,1931.19885253906
"Trochilidae","Amazilia tzacatl",9.393257,-84.15318,3,2015,25.9706077575684,5501.7763671875
"Psittacidae","Ara macao",-11.888169,-71.40754,8,2024,24.2891979217529,1369.37145996094
"Trochilidae","Amazilia tzacatl",13.237991,-86.056,9,2024,20.6702976226807,1422.10668945312
"Ramphastidae","Ramphastos sulfuratus",10.707601,-85.044075,3,2022,21.8510627746582,3455.46240234375
"Trochilidae","Amazilia tzacatl",9.194823,-83.75957,2,2021,24.8733348846436,6733.78515625
"Trochilidae","Amazilia tzacatl",9.27611,-83.370735,1,2020,18.4841804504395,4712.85302734375
"Trochilidae","Amazilia tzacatl",9.004579,-79.57872,10,2024,26.1559429168701,2301.55200195312
"Trochilidae","Amazilia tzacatl",9.935389,-84.10212,2,2023,20.1120204925537,2832.77905273438
"Trochilidae","Amazilia tzacatl",9.255821,-82.145355,3,2024,NA,NA
"Ramphastidae","Ramphastos sulfuratus",17.156538,-88.358665,2,2022,25.5138607025146,2597.58081054688
"Ramphastidae","Ramphastos sulfuratus",10.328778,-84.8283,8,2022,19.6945686340332,3409.72094726562
"Trochilidae","Amazilia tzacatl",17.098759,-88.96562,7,2017,25.4766311645508,1652.31005859375
"Psittacidae","Ara macao",9.780881,-84.6061,12,2021,25.2544860839844,3357.62670898438
"Ramphastidae","Ramphastos sulfuratus",10.686364,-84.20616,12,2023,24.6905078887939,3560.6005859375
"Psittacidae","Ara macao",9.764551,-84.62726,5,2017,25.2544860839844,3357.62670898438
"Psittacidae","Ara macao",-11.175464,-69.413216,10,2021,24.5681171417236,1881.94946289062
"Trochilidae","Amazilia tzacatl",10.171914,-84.55759,9,2024,20.511344909668,3684.7578125
"Trochilidae","Amazilia tzacatl",10.151369,-84.53454,3,2023,20.511344909668,3684.7578125
"Trochilidae","Amazilia tzacatl",10.110415,-84.32616,11,2020,19.7624378204346,3273.67846679688
"Ramphastidae","Ramphastos sulfuratus",17.158075,-89.068935,4,2022,25.7464981079102,1524.36376953125
"Ramphastidae","Ramphastos sulfuratus",8.404785,-82.224335,1,2021,25.7325744628906,4216.62451171875
"Ramphastidae","Ramphastos sulfuratus",8.684718,-79.92519,7,2021,24.6847381591797,2175.29321289062
